transaction_id,customer_id,product_id,sale_date,quantity,total_price,sales_channel
TRX-91b99088,CUST-616c1422,PROD-bba174b0,2023-01-07,1.0_NOISE_stay,122.4,In-Store
TRX-83008494,CUST-775b392f,PROD-0da72be9,2023-05-14,3.0,1458.42,In-Store
TRX-26d52127,CUST-5ac5ce0a,PROD-93865c6d,2023-02-27,3.0,884.52,Mobile App
TRX-08d9c96c,CUST-af1ee097,PROD-29f4cd95,2023-08-14,1.0_NOISE_design,281.39,Online_NOISE_event
TRX-b1a7c69b,CUST-8189df60,PROD-326247d4,2023-02-08,3.0,953.01,In-Store
TRX-b75d711f,CUST-1d006d09,PROD-e84ae8eb,2023-06-06,3.0,200.34,Mobile App
TRX-bf9e7d12,CUST-9e59b979,PROD-df7ac06d,2023-03-25,2.0,182.9,In-Store
TRX-d734c56c,CUST-939ecb84,PROD-2ba0c741,2023-07-14,1.0,356   ,Mobile App
TRX-4080b07c_same,CUST-853bd165,PROD-9ebf10cb,794,1.0_head,47.34,Online
TRX-cfb32b02,CUST-698f9d26,PROD-6457a4c9,2023-12-23,3.0,643.59,Mobile App
TRX-6f107432,CUST-4f3098ea_forget,PROD-bf119923,2023-09-14,2.0,109.46,Mobile App
TRX-7af7fb07,CUST-a9c2bfd1,PROD-7b2cc2b9,2023-06-11,1.0,69.8,In-Store_NOISE_form
TRX-bb852d9b,CUST-49d1a6b2_agency,PROD-3a722d58,2023-10-08,4.0_left_NOISE_simply,1394.24,Mobile App
TRX-f323b66a,CUST-fa25201d,PROD-7b2cc2b9,2023-07-27,3.0,209.4,Mobile App
TRX-d2d7791d,Former tax behavior.,PROD-1f27a1de,-787,1.0_NOISE_general,166.82,In-Store
TRX-d01f8708,CUST-3b158012,PROD-2ba0c741,2023-06-23,2.0,712.72,In-Store
TRX-53159dc2,CUST-6d9847ec,PROD-48bda8f6,2023-12-15,4.0,796.76,Online
TRX-e5436247,CUST-41f92474,PROD-346c0169,2023-11-12,2.0_serve,551.84,In-Store
TRX-a6c15e28,Truth society get.,PROD-3e4022b7,2023-02-15,3.0,1024.86_receive,Online
TRX-5c2da7cc_six,CUST-476098ef,PROD-e448012c,2023-09-30,2.0,508.2,Online
TRX-467f7ad8,CUST-c188253f,PROD-29be8f62,2023-11-15,2.0,417.1,Mobile App
TRX-f966d507,CUST-221c2d61,PROD-7e8869a4,2023-12-10,4.0,1238.96,In-Store
TRX-ea0daddb_tree,CUST-137bb67c,PROD-3a722d58,Move me statement.,1.0,348.56,Online
TRX-b6198be7,CUST-37a2655c,PROD-fc6f675d,2023-11-16,2.0,576.34,Mobile App
TRX-b351e9c5,CUST-2493135b,PROD-20ed20c7,2023-06-15,4.0,1491.92,In-Store
TRX-3bb6e020,CUST-2bba3509,subject,2023-08-05,1.0,327.37,Mobile App
,Painting charge.,,MISSING_DATA_5a1a74f0,,962.92,pull
TRX-7760d320,CUST-4d960882,PROD-a243c984,2023-02-10,1.0,477.01,Online
TRX-87ef2252,CUST-be859c84,PROD-01aaa947,2023-06-09,3.0,1295.28,Mobile App
TRX-965bc7b5,CUST-e2929365,PROD-9bf90ac3,2023-04-02,MISSING_DATA_88614e77,1989.32,Online
TRX-1283f97b,CUST-15fb4bcf,PROD-91e8e92e,2023-08-30,4.0,1498.64,Online_NOISE_that
TRX-e45483d4,CUST-3e8ee7c2,PROD-a9a7608e,2023-08-13,1.0_ahead,302.46,Online
TRX-06df41ad,CUST-8f47d536_pattern,PROD-c7d933a7,2023-03-18,4.0,817.44,at
TRX-2dd85abe,Record model his.,PROD-d5306e76,,2.0,61  ,Mobile App
TRX-aa      ,MISSING_DATA_fd93aced,PROD-ebf8a1ae,Painting mind major.,2.0,300   ,Mobile App
TRX-d14c668b,CUST-54182620,PROD-adf10b42,2023-04-16,3.0,1117.68,Online
TRX-5f030792,CUST-d9258339_most,PROD-57973c15,2023-11-13,3.0,397.86,
TRX-bf84b9cf,CUST-ff2a2738,PROD-eef29984,2023-01-09,2.0,625.88,Online
TRX-d1e6113b_fear,White stage apply.,,,4 ,601.64,MISSING_DATA_1a20fb72
TRX-c9066988,Nation everyone.,MISSING_DATA_f789f024,2023-07-23,,,Mobile App
TRX-a91c2b46_operation,CUST-e0e68a81,PROD-d5361c59,2023-11-14,4.0,1874.88,Mobile App
TRX-00699e99,CUST-1c65a5a8,PROD-94ecd274,2023-09-08,3.0,1123.74,In-Store
TRX-5b8ebda3,CUST-b3333f5b,PROD-3caee250,2023-07-27,4.0_NOISE_through,422.68,Mobile App
TRX-7a4a7c38,CUST-752ed927,PROD-0e82f79f,2023-01-22,2.0,380.42,In-Store
TRX-038653ef,MISSING_DATA_37c38be8,MISSING_DATA_8af38f1c,MISSING_DATA_eeea84f2,nan_tough,235.03,n 
TRX-f9cfc102,CUST-6a7a482f,PROD-e5586dc8,Thought mention.,3.0,173.58,Online
TRX-724a696a,CUST-42f8bb61,PROD-fb0847e9,2023-10-28,3.0,139.59,Mobile App
TRX-e5d088ec,CUST-7bac5371,PROD-bf119923,2023-02-24,2.0_have,109.46,Online
TRX-471c783a,CUST-e5144d9f_within,PROD-fe40d8d3,2023-08-09,3.0,530.73,Online
TRX-054fa7c9,CUST-60e634b8,PROD-315cc0f9,2023-10-15,3.0_NOISE_show,1036.56,Mobile App
TRX-3f3187d5_program,CUST-037f2878,PROD-190440a5,2023-07-30,2.0_which,880.66,Online
TRX-1781fe04,CUST-e980ec19,PROD-d92d9462,2023-11-08,1.0,357.37,In-Store
TRX-a219ef4e,CUST-7fb04af4,PROD-48bda8f6,2023-07-21,3.0,597.57,In-Store
TRX-4018eef1,CUST-1391b603,PROD-ddd176ab,2023-04-03,2.0,602.24,In-Store
TRX-c70c09b7_order,CUST-71aefb54,heart,2023-11-28,1.0,406.59,Mobile App
TRX-d950c327,CUST-434be411,PROD-98007429,-174,4.0,199.44,Online
TRX-9ce002da,CUST-7253fb30,PROD-048762fb,367,4.0_health,80.36,Mobile App
TRX-aacd5d16,CUST-18c18723,PROD-8ed7a88e,531,2.0,928.12,Online
TRX-d372d7fe,CUST-d846b0fb,stay,2023-04-06,1.0,102.18,Mobile App
TRX-f645a85a,CUST-d      ,PROD-7e8869a4,2023-12-20,4 ,1238.96_large,MISSING_DATA_faf9bfec
TRX-4050e32b,CUST-3cf39a55,PROD-e49a73fe,2023-09-19,3.0_NOISE_real,996.69,Mobile App
TRX-91f88005,CUST-ee8c74d3,PROD-d7886909,Group law even pass.,2.0,112.0,Online
TRX-2ea137b2,CUST-32ffdf67,PROD-75d4410d,2023-05-11,1.0,230.74,mean
TRX-b57210c8,CUST-7ed786bf,PROD-6faa4a51,2023-01-21,3.0,1051.32,Online
TRX-569b3aaa,CUST-83a3d0d8,PROD-326247d4,2023-10-09,4.0_NOISE_machine,1270.68,Mobile App
TRX-94f78537,CUST-5ee4d0cb,program,-829,4.0,1833.12,Mobile App
TRX-d1903594,Respond become.,PROD-061b8339,699,3.0,756.03,Online
TRX-72599596,CUST-6cf7d3ea,PROD-2abcd61c,2023-02-10,2.0,111.24,Mobile App
TRX-822bf0de,CUST-89a286e2,PROD-615c962a,2023-04-21,2.0_NOISE_thank,167.7,In-Store
TRX-9170dd2d,CUST-eee42ac3,PROD-3caee250,2023-05-10,3.0,317.01_machine,Mobile App
TRX-4f6d8860,CUST-63fe34ba,PROD-1f27a1de,2023-12-11,1.0,166.82,Mobile App
TRX-757249d8,CUST-95a6218a,PROD-43028743,2023-08-17,1.0,50.92,In-Store
TRX-a6e456e8,CUST-5a94e897,south,2023-06-13,1.0,408.32,In-Store
TRX-9ab21c5d,CUST-62c74777,PROD-6457a4c9,2023-10-14,3.0,643.59,Mobile App
TRX-f230c3e8,CUST-65c3c041,PROD-162255cc,2023-04-28,2.0,945.88,Mobile App
TRX-d0323b02,CUST-99f5e337,PROD-872b117f,2023-09-23,4.0,230.48,Mobile App
TRX-07b3840f,CUST-b      ,PROD-9      ,2023-09-14,,273.17,
TRX-9b908784,CUST-0ecf05b5,PROD-a7e8c7dd,122,4.0,1903.4,Mobile App
MISSING_DATA_b3d9556f,CUST-dd2769dd,PROD-deb84f23,Head manage left.,3 ,920.76,Online
TRX-1539c617,CUST-2da7e340,PROD-df7ac06d,2023-07-23,1.0,91.45,Online
TRX-539a827d,Quickly smile.,PROD-2199b8ed,2023-02-13,4.0,224.56,In-Store
TRX-01833af8,CUST-630a582c,MISSING_DATA_60000e37,,3.0_field,MISSING_DATA_76e45d9f,Online
TRX-dbf7e7fc,CUST-a3cc31e6,PROD-3e4022b7,2023-11-30,2.0,683.24,Online
TRX-33f99153,CUST-06aac108,PROD-70cf5b35,2023-01-20,2.0,328.06_perform,Online
TRX-99aeadca,CUST-bb96948c,PROD-a7e8c7dd,2023-04-29,3.0,1427.55,Mobile App
TRX-b61986f5,CUST-69e33e0e,PROD-b940f17d,Include important.,1 ,205.42,
TRX-3e6c45a6,CUST-b03dc8ea,PROD-c157202b,2023-07-25,4.0,408.72,Mobile App
TRX-c782acf7,CUST-0649cbb7,PROD-8ed7a88e,2023-06-30,2.0_above,928.12,In-Store
TRX-353cac8d,CUST-83b336df_individual,PROD-cc0b1ebd,2023-05-06,2.0,885.62,Online
TRX-708e7c77_between,CUST-fc48da7a,PROD-dacda3d1,2023-10-12,1.0_NOISE_ago,41.8,In-Store
TRX-3e524cff_agreement,CUST-dbe5c4dc,PROD-9ebf10cb,2023-06-27,3.0,142.02,Mobile App
MISSING_DATA_6e82e0d1,CUST-79d88f7b,,,,MISSING_DATA_83f49e9b,
TRX-92d30c71,CUST-fce866a6,PROD-dc20bad9,2023-     ,MISSING_DATA_785e8d86,MISSING_DATA_0c0a4b3b,Mobil     
TRX-e94419ca,CUST-08ec8009_first,PROD-7a7cee61,2023-01-08,2.0,623.54,Online
TRX-dded5ba8,CUST-e17b939a,PROD-5edbd8fd,2023-09-21,1.0,200.2,Mobile App
TRX-98      ,MISSING_DATA_846a90de,whose,,3.0_NOISE_participant,1409.67,MISSING_DATA_8ae203ee
TRX-e934be34,CUST-debf8934,PROD-5fa26e49,642,3.0,1224.96,Mobile App
TRX-89bc3fc4,CUST-61a1e9cb,PROD-7f8711c4,2023-04-24,2.0,963.96_cultural,Online
MISSING_DATA_3401253d,CUST-5      ,PROD-9cb87b25,2023-     ,MISSING_DATA_b757cda9,MISSING_DATA_f4462a0f,MISSING_DATA_292b2d89
TRX-2330da55_TV,CUST-9ff9a50c,PROD-8efd5b0b,2023-11-24,1.0,278.88,Mobile App
TRX-66561985,CUST-2d10af50,PROD-6c0ac5ae,2023-10-16,1.0,128.13,In-Store
TRX-9143849c,CUST-db09dbbd,PROD-fc92cad8,426,1.0,169.34_choose,Online
TRX-8a81e674,CUST-2dc916b5,PROD-985b28cd,2023-03-31,2.0,546.34,Mobile App_NOISE_eye
TRX-8824fb06,Rather know course.,PROD-e1ae7b0a,2023-03-04,1.0,16.7,Online
TRX-27eea5e1,CUST-7fe5d9c5,PROD-44221c9e,2023-03-30,4.0,1925.84,Online
TRX-1594f2cb,CUST-385e5b5e,PROD-bdd3040b,2023-09-02,1.0,89.2,In-Store
TRX-3bb0f139,CUST-6c1745c1_yard,PROD-df871af7,2023-04-08,1.0,263.15,Mobile App
TRX-1677adff,CUST-dfe4b0bc,PROD-da582398,2023-04-12,3.0,333.84,Mobile App
TRX-158bb091,CUST-a54a22c2,PROD-689f460b,2023-10-06,3.0_knowledge,745.5,Online
TRX-e5      ,MISSING_DATA_209da159,,,MISSING_DATA_c874c8d1_difficult,194   ,better
TRX-b3f7de70,CUST-ac5ab038,PROD-02362c25,2023-03-30,1.0_NOISE_system,179.08,In-Store
TRX-4d7ea42e,CUST-43b51bfe,PROD-bdbc9881,2023-03-17,2.0,682.18_treatment,In-Store
TRX-c5e208a7,CUST-cc7ca102,PROD-adf10b42,-24,1.0,372.56_where,Online
TRX-330dcdca,CUST-eb6c3f5a,PROD-0585c652,2023-11-01,4.0,1633.08,Online
TRX-77d7dcef,CUST-29fba21d,PROD-7b8f5bfc,2023-04-12,2.0,532.28_system,In-Store
TRX-cb5b37af,CUST-26cd3519,PROD-326247d4,2023-04-20,2.0,635.34,Mobile App
TRX-52447c50,CUST-833ece63,PROD-f86badd4,2023-09-22,3.0,1372.35,Online
TRX-a932d24e,CUST-fd2664df,PROD-9      ,2023-     ,MISSING_DATA_256375c1,429.48,Mobile App
TRX-d1b832bd_their,CUST-e0ba3982,south,2023-04-27,1.0,440.33,Mobile App
TRX-a0d3d234,CUST-9e25e7e8,PROD-218dca28,2023-01-12,1.0,38.2,Mobile App
TRX-ed1fae45,CUST-196474f1,PROD-c0150090,2023-10-20,3.0,426.03,In-Store_NOISE_across
TRX-6223f764,CUST-2c8c6148,PROD-cc0b1ebd,2023-12-09,2.0,885.62,Mobile App
TRX-3fe6dc6f,,,2023-     ,MISSING_DATA_d27fe301,,In-Store
TRX-c26535bf,CUST-ac66e4d7,PROD-de741906,506,1.0,259.32,In-Store
TRX-580578fa,CUST-feaca6b1,PROD-fb0847e9,2023-10-19,3.0,nan_prove,ever_NOISE_oil
,CUST-d143408f,,MISSING_DATA_028970ff,1.0,,
TRX-28e1949d,CUST-e1c69482,PROD-c1ca4f49,-664,2.0,779.64,Online
TRX-d3      ,CUST-d0275f2c,MISSING_DATA_7445b78b,n ,2 ,MISSING_DATA_f04d0799,
TRX-c4e7f23f,CUST-bdd5e433,PROD-bb171422,2023-08-27,4.0_NOISE_step,204.84,In-Store
TRX-4e4a1863,CUST-90c7f07f_traditional,PROD-fe40d8d3,2023-05-24,2.0,353.82,Mobile App
MISSING_DATA_1d07b385_paper,CUST-1      ,PROD-07397f5f,MISSING_DATA_161e1009,,MISSING_DATA_ef40b2a4,
TRX-c2140d01,CUST-a918976b_fight,PROD-da582398,2023-03-31,1.0,111.28,Mobile App
TRX-66906c33,CUST-813b95a9,PROD-83498373,2023-12-17,4.0,53.84,Mobile App
TRX-cef48ed1,CUST-77c47174,PROD-eadbc962,2023-06-08,3.0,328.5,In-Store
TRX-13b53462,Various center.,catch,958,2.0,257.22,left_NOISE_likely
TRX-668f8da9,CUST-13bc6160,PROD-3e9a3f5c,2023-02-05,4.0,1615.2,Mobile App
TRX-54294b2e,CUST-b4fc8c92,region,2023-11-06,1.0_significant,13.46,Online
TRX-019c6a22,CUST-62beb049,PROD-004aea84,-355,3.0,429.18,Online
TRX-887f1c29,CUST-35524860,PROD-d90a790a,2023-04-28,1.0,17.05,Mobile App
TRX-b5a82373,CUST-dd20c6e7_movement,PROD-9cd316c1,2023-01-26,1.0,349.52,In-Store
MISSING_DATA_79440e1b,CUST-58c4ccc8,PROD-db9600bd,What glass yard.,1.0,,Mobile App
MISSING_DATA_36e7922c,CUST-4      ,,MISSING_DATA_c2f77b1f,4.0,1568.56_happy,MISSING_DATA_dcadac49
TRX-ca800814,CUST-b8fbcfde,PROD-dbe6af82,2023-     ,1.0,,Mobile App
TRX-e1fec286,CUST-7fd43e3e,PROD-93581264,2023-01-19,4.0,262.4,In-Store
TRX-a4dcc60a_either,CUST-9afef19c_treat,PROD-26037271,677,3.0,1450.98,Mobile App
TRX-d4d106fb,CUST-661b02db,PROD-315cc0f9,2023-08-30,1.0,345.52,In-Store
TRX-1ac1aaf2,CUST-51e15acf,PROD-0907687f,True always.,2.0,234.38,Online
TRX-4465bb6e,Very movement party.,PROD-d90a790a,2023-05-29,1.0_NOISE_push,17.05,Mobile App
TRX-a9f9152c,CUST-22cf531f,PROD-33b7d5ed,2023-10-20,3.0,952.5,In-S    
TRX-cb4ec99a,CUST-62328963,PROD-e448012c,2023-06-09,3.0,762.3,Mobile App
TRX-50a0e55a,CUST-91afc8f7,PROD-061b8339,2023-03-18,1.0,252.01,Online
TRX-74499c4f,CUST-6a395661,PROD-218dca28,2023-09-15,4.0,152.8,In-Store
MISSING_DATA_3fa7cfba,CUST-512fc43c,PROD-8      ,2023-03-26,2 ,26  ,resource
TRX-db8ee769_fear,Company mission.,PROD-3e9a3f5c,2023-05-05,3.0,1211.4,Online
TRX-aafc883f,MISSING_DATA_520a0403,,,MISSING_DATA_335cb597_NOISE_two,551.84,In-S    
,CUST-5bf13749,PROD-df871af7,MISSING_DATA_9fe65f4c,2.0,526.3,MISSING_DATA_7be1c4b6
TRX-ba5916e0,CUST-ae80b7ba,PROD-a10d78a4,2023-06-16,1.0,444.73,Mobile App
TRX-b55af025,CUST-e9b30ae0,PROD-336444f1,2023-08-20,1.0,225.27,Online
TRX-b1301236,CUST-921607b1,PROD-54f71b57,2023-03-14,4.0,1421.96,Online
MISSING_DATA_0cc82f44,MISSING_DATA_d56f6d3c,MISSING_DATA_f4a737a4,2023-03-11,,94  ,In-Store_NOISE_number
TRX-f056da04,CUST-c198453b,PROD-6c0ac5ae,-18,1.0,128.13,Mobile App
TRX-2bc449f8,CUST-8be6b676,PROD-1f27e40e,2023-01-05,4.0,1628.68,In-Store
TRX-542dba6f,CUST-02410c0e,PROD-93865c6d,2023-05-29,4.0_summer,1179.36,Mobile App
TRX-a66d6f33,CUST-65055a94,woman,2023-02-19,3.0,794.64_cover,Mobile App
TRX-8e7d2b7c,CUST-a71a017a_someone,PROD-67583010,2023-02-27,3.0,497.46,Mobile App
TRX-0143c345,CUST-3378c7f1,PROD-2f1bd0f2,2023-05-10,3.0,1327.47,Mobile App
TRX-fc23c0b4,CUST-0e2c9b3f,PROD-f6575c31,2023-07-28,3.0,512.37,Mobile App
nan_and,CUST-f602de85,PROD-b75bd875,2023-04-26,4.0,688.56,Mobile App
TRX-73bd909c,Operation will set.,PROD-67583010,Civil dream smile.,1.0_NOISE_home,165.82,Online
TRX-4360ebc3,CUST-fafb6139,PROD-fc92cad8,2023-10-30,1.0,169.34,In-Store
TRX-7917961b,CUST-2f98232b,only,2023-06-07,1.0_NOISE_view,143.06_store,In-Store
TRX-65393a47,CUST-62eb48b8,PROD-60ad6de1,2023-01-12,1.0_NOISE_build,452.25,In-Store
TRX-9d523a28_as,CUST-117f9fab,PROD-60ad6de1,2023-01-30,1.0,452.25,In-Store
TRX-f469e8ed,CUST-ec3f87b3,PROD-d5361c59,-536,4.0,1874.88,Mobile App
TRX-93b2bccf,CUST-5e9ce1e0,PROD-a7f3ebd9,2023-12-26,4.0_NOISE_ever,1879.56,Online_NOISE_statement
TRX-3473dba3,CUST-70e8079b,PROD-b0febf5c,2023-10-13,1.0_NOISE_price,354.79,Mobile App
TRX-2cd283f5,CUST-b7897218,PROD-d5306e76,2023-08-19,4.0,1220.8,Online
TRX-1a2e8240,CUST-9fbd08a1,PROD-a06e169f,920,4.0,1822.28,Mobile App
TRX-dc05f524,CUST-485a683f,PROD-874248ca,2023-10-19,1.0,285.31,In-Store
TRX-a678f222,CUST-ac1d6466,PROD-4a04b3bf,2023-08-25,2.0,173.3,Online_NOISE_color
TRX-a9b4c518,CUST-5154ca89,PROD-1b2771e8,2023-09-15,3.0_NOISE_modern,870.84,Online
TRX-5e39fba9,CUST-f3c3ba59,PROD-5fa26e49,2023-11-27,3.0,1224.96_everything,Mobile App
TRX-ff9cb3dc,CUST-e882db80,PROD-81dbf539,2023-06-03,4.0,1514.64,Mobile App
TRX-761d7894_hope,CUST-4249ef1b,PROD-a238a58e,2023-09-19,3.0,243.0,Mobile App
TRX-989d7b84,CUST-1228792c_Mr,PROD-7f8711c4,2023-05-23,2.0,963.96,Online
TRX-2714c456,CUST-684ac6f5,PROD-75d4410d,2023-08-27,1.0,230.74,Mobile App
TRX-3fb647ca,CUST-e58b7438,PROD-29be8f62,2023-03-23,1.0,208.55_car,In-Store_NOISE_feeling
TRX-f3c413ae,CUST-3accc85b,PROD-c7d933a7,2023-08-04,2.0_NOISE_democratic,408.72,Mobile App
TRX-1595473e,Mind finish however.,PROD-eef29984,,4.0,125   ,MISSING_DATA_8e7dd5d7
TRX-000c943d,CUST-b2babdfd,PROD-bba174b0,2023-01-14,1.0,122.4,In-Store_NOISE_method
TRX-9e9cc8cd,CUST-87a39569,PROD-bf4bf62e,2023-06-12,2.0,639.2_report,In-Store
TRX-c7dae6d8,CUST-f6bae9ff,PROD-a58ea094,,4.0,1629.96,Mobile App
TRX-a67f12b6,CUST-af2fb251,PROD-db9600bd,Receive able safe.,2.0,215.68,Online
TRX-3617db5b,Hard last between.,PROD-02362c25,647,4.0,716.32_city,In-Store_NOISE_any
TRX-02a1c875,CUST-455d6a8f,PROD-e5586dc8,2023-11-17,2.0,115.72,Mobile App
TRX-ecb29a45,,man,832,1.0,137.84,Online
TRX-a6bf7c3e,CUST-dac30af4_data,PROD-fe40d8d3,2023-01-25,3.0,530.73,Online
TRX-ff0d5620,CUST-035c761e,PROD-1f27e40e,2023-01-12,4.0,1628.68,Online
TRX-bfeb7c9c,CUST-266aa185,PROD-fc92cad8,2023-11-30,4.0,677.36_firm,Mobile App
TRX-0de11bf7_certain,CUST-4cf679e0_military,range,2023-06-09,1.0,83.85,In-Store_NOISE_sport
TRX-d2701756_close,CUST-2e4de531,PROD-a58ea094,2023-03-01,3.0,1222.47,In-Store
TRX-3ecc6ac7,CUST-5b1a4002,PROD-fc92cad8,2023-01-05,3.0_firm_NOISE_break,508.02,Mobile App
TRX-82b5f297,CUST-9eb510fb,PROD-db9600bd,2023-12-11,2.0,215.68,Mobile App
TRX-7dd2fa81,CUST-50bb6cdb_action,PROD-b8112728,2023-06-27,1.0,32.76_world,In-Store
TRX-eaf21a82,CUST-3d13df6a,PROD-9d32883e,2023-03-24,1.0,128.61,In-Store
TRX-6d69b20a,CUST-4e0957c4,PROD-bf4bf62e,2023-11-25,4.0,1278.4,Mobile App
TRX-cd81557e,CUST-8979adc0,PROD-d7886909,2023-09-20,4.0,224.0,Online
TRX-1ee36bf4,CUST-d76b9139,PROD-048762fb,2023-09-17,3.0,60.27,Online
TRX-747c3b4c,First it test make.,PROD-6bb311f5,462,4.0,1174.56,Online
TRX-a9339f18,CUST-b20a8f13,PROD-cffcce8c,919,2.0,165.12,In-Store_NOISE_before
TRX-95c6eb26,CUST-60bad07a,PROD-8f26b7c2,2023-03-04,1.0,233.27,In-Store
TRX-993a2a48,CUST-4e269238,PROD-4b745662,2023-09-13,1.0,18.13_president,In-Store
TRX-24298f51,CUST-b8c8a690,PROD-83498373,2023-06-04,4.0,53.84,Mobile App
TRX-29f5e123,CUST-4a65d7bb,PROD-e5586dc8,2023-08-17,1.0,57.86,Mobile App
TRX-3e34fd02_seven,CUST-4d2ee0f7,PROD-1789945f,2023-07-02,2.0,118.76,Mobile App
TRX-6248872b,CUST-53293aea,PROD-bf4bf62e,2023-09-03,2.0_serious,639.2,In-Store
TRX-b1af6a0f,CUST-cb58bece,PROD-bf4bf62e,2023-05-18,3.0_happen,958.8_director,fear
TRX-6bbdac42,CUST-8ab79462,PROD-2199b8ed,2023-03-06,1.0,56.14,same
TRX-f175cd13,CUST-f71ba620,PROD-655fc449,2023-12-04,1.0,487.45,Online
nan_law,MISSING_DATA_8a7b000b,MISSING_DATA_718e3442,,1.0_NOISE_admit,,In-S    
TRX-de89faee,CUST-9356cb63,PROD-1f27e40e,2023-07-10,1.0,407.17,In-Store
TRX-2e2047e8,Create any school.,PROD-7e8869a4,2023-10-09,2.0_NOISE_mean,619.48,Mobile App
TRX-5ca53834,CUST-b0d5d723,PROD-cffcce8c,2023-04-22,4.0,330.24,Mobile App
TRX-3dfe4928,CUST-972a04d5,measure,2023-02-11,1.0_not,122.4,Mobile App
TRX-51cf7bfd,CUST-11aaa441,PROD-7fc1a68a,2023-04-23,1.0,212.18,Online
TRX-d8a7c998,CUST-6ece4ab2,PROD-2199b8ed,2023-05-09,2.0,112.28,Online
TRX-13baca78,CUST-4bb690f0,PROD-059880c0,2023-01-10,2.0_professor,813.18,Mobile App
TRX-ec8ae488,CUST-f3b3d515,PROD-1f27e40e,2023-08-20,1.0_deal,407.17,In-Store
TRX-fb5017da,CUST-9e6454b8,PROD-711b7e17,2023-09-21,3.0,855.09,computer
TRX-a0171e94,CUST-c144d33f_thank,PROD-d660ca49,2023-03-20,1.0,264.88,In-Store
MISSING_DATA_958f0c9d,MISSING_DATA_9a472fd7,MISSING_DATA_a62ecc7c,MISSING_DATA_599e1cc0,3.0_hear,143   ,Online_NOISE_administration
TRX-fd      ,MISSING_DATA_a4c23802,MISSING_DATA_e754d84d,2023-03-28,1 ,,MISSING_DATA_578a40e1
TRX-2214c451,CUST-8bc1a90f,PROD-d660ca49,2023-03-28,3.0,794.64,Online
TRX-dbba0bfd,CUST-95ae8df2,PROD-360aa936,2023-06-01,1.0_off,485.07,Online
TRX-4ea5dc63,CUST-26e9a2b0,PROD-3e4022b7,2023-10-04,4.0,1366.48,Mobile App
TRX-29d1bd29,CUST-fea597d1,PROD-98007429,2023-08-16,3.0,149.58,In-Store
TRX-d0dc9b2b,CUST-c35938e9,PROD-234181a1,704,3.0,498.9,In-Store
TRX-4add8266,CUST-6b25e3b6_season,PROD-b5a7bd94,2023-09-18,1.0,50.55,Mobile App
TRX-d2a299d9,CUST-50cff9a5,PROD-d92d9462,2023-01-08,4.0,1429.48,Mobile App
TRX-2ba63d7a,CUST-fc1b74c9_always,PROD-d9ce9bf6,2023-04-21,4.0_theory,528.6,Online
TRX-5d73cc5a,CUST-e1989e64,PROD-fe40d8d3,2023-09-13,4.0,707.64,Online
TRX-5add2d7b,Itself chair visit.,PROD-bdd3040b,2023-02-18,4.0,356.8,Mobile App
TRX-b33bd4a2,CUST-6cd7d873,PROD-df871af7,2023-03-19,1.0,263.15,Online
TRX-947819f0,CUST-fb737ddb,PROD-d4460bd4,2023-04-29,2.0,768.1,In-Store
TRX-af9b5beb,CUST-b1359d4d,or,2023-09-23,1.0,86.65,In-Store
TRX-bdc22166,CUST-2faaff9c_fight,party,332,1.0,302.46,In-Store
TRX-62161345,CUST-ef24f39f,PROD-60ad6de1,2023-10-15,4.0_hit,1809.0,Mobile App
TRX-1facdaa1,CUST-d4f43c1a,PROD-b8112728,2023-01-10,3.0,98.28,speak
TRX-047cd536,CUST-43ed46fc,PROD-91e8e92e,2023-07-02,1.0,374.66,Online
TRX-dfff0595,CUST-85eaba82,PROD-b940f17d,2023-11-30,4.0,821.68,Mobile App
,,PROD-4a04b3bf,2023-10-05,MISSING_DATA_88ec6eff,MISSING_DATA_a72382de,Mobile App
TRX-a9ce1198,CUST-f8b48e61,fill,2023-10-15,3.0,93.45_how,Mobile App
TRX-a6c7f0e6,CUST-ef9b35c1,PROD-b4ef16ea,2023-05-02,4.0,1389.44,Mobile App
TRX-263615aa,CUST-491cf489,PROD-d90a790a,2023-02-08,1.0,17.05,Online
TRX-436b8ae0,CUST-50f3d53f,PROD-df7ac06d,2023-01-18,1.0,91.45,Online
TRX-99e57e9c,CUST-05dacbae,PROD-bf4bf62e,2023-05-06,4.0,1278.4_interest,Mobile App
TRX-9e1c9629,CUST-b8b53639,word,2023-08-26,3.0,397.86,In-Store
,MISSING_DATA_d5b340df,PROD-9      ,,3 ,1491.99_risk,Onl   
TRX-224430d3,CUST-9a8c925b_personal,door,2023-12-14,1.0,200.45,Online
,Action accept.,,2023-01-29,nan_NOISE_follow,,In-Store
TRX-c67cde12,CUST-c2fd8d08,PROD-bba174b0,2023-10-10,2.0_NOISE_project,244.8,In-Store
TRX-b27ccfff,CUST-c2b331ad,,2023-03-29,,1514.64,Online
TRX-abf595fa,CUST-a5346a45_majority,PROD-8e56bce7,2023-06-20,1.0,200.45_part,Online
TRX-289be446,CUST-2a95192d,brother,2023-07-03,3.0_rock_NOISE_card,1219.77,In-Store
TRX-698221c3,CUST-010bb092,PROD-9f6cd8f7,2023-01-19,3.0,862.08,Online
TRX-539711d9,CUST-5e4dde55,PROD-b75bd875,,,688.56,In-Store
